Spirit,iDISBALANCE,https://prosettings.net/counterstrike/idisbalance/
Spirit,magixx,https://prosettings.net/counterstrike/magixx/
Spirit,mir,https://prosettings.net/counterstrike/mir/
Spirit,chopper,https://prosettings.net/counterstrike/chopper/
Cloud9 (S),TenZ,https://prosettings.net/counterstrike/tenzera/
Cloud9,motm,https://prosettings.net/counterstrike/motm/
Cloud9,Sonic,https://prosettings.net/counterstrike/sonic/
Cloud9,floppy,https://prosettings.net/counterstrike/floppy/
Cloud9,oSee,https://prosettings.net/counterstrike/osee/
Cloud9,JT,https://prosettings.net/counterstrike/jt-csgo/
Tyloo,Attacker,https://prosettings.net/counterstrike/attacker/
Tyloo,Summer,https://prosettings.net/counterstrike/summer/
Tyloo,somebody,https://prosettings.net/counterstrike/somebody/
Tyloo (B),Freeman,https://prosettings.net/counterstrike/freeman/
Syman,n0rb3r7,https://prosettings.net/counterstrike/n0rb3r7/
Syman,mou,https://prosettings.net/counterstrike/mou/
Syman,nealan,https://prosettings.net/counterstrike/nealan/
Syman,Keoz,https://prosettings.net/counterstrike/keoz/
Syman,kreaz,https://prosettings.net/counterstrike/kreaz/
Gambit Y,Ax1Le,https://prosettings.net/counterstrike/ax1le/
Gambit Y,sh1ro,https://prosettings.net/counterstrike/sh1ro/
Sprout,snatchie,https://prosettings.net/counterstrike/snatchie/
Sprout,Spiidi,https://prosettings.net/counterstrike/spiidi/
Sprout,denis,https://prosettings.net/counterstrike/denis/
Chaos,vanity,https://prosettings.net/counterstrike/vanity/
Chaos,steel,https://prosettings.net/counterstrike/steel_jn/
GL,dennis,https://prosettings.net/counterstrike/dennis/
GL,ScreaM,https://prosettings.net/counterstrike/scream/
GL,freddieb,https://prosettings.net/counterstrike/freddieb/
GL,draken,https://prosettings.net/counterstrike/draken/
Orgless,yay,https://prosettings.net/counterstrike/yay/
Orgless,Subroza,https://prosettings.net/counterstrike/subroza/
Orgless,FNS,https://prosettings.net/counterstrike/fns/
MR,loWel,https://prosettings.net/counterstrike/lowel/
MR,steel,https://prosettings.net/counterstrike/steel/
MR,alex,https://prosettings.net/counterstrike/alexitownz/
FPX,ptr,https://prosettings.net/counterstrike/ptr/
Dignitas,friberg,https://prosettings.net/counterstrike/friberg/
Dignitas,Xizt,https://prosettings.net/counterstrike/xizt/
Dignitas,f0rest,https://prosettings.net/counterstrike/f0rest/
Dignitas,GeT_RiGhT,https://prosettings.net/counterstrike/get_right/
Dignitas,hallzerk,https://prosettings.net/counterstrike/hallzerk/
CPH Flames,refrezh,https://prosettings.net/counterstrike/refrezh/
Boom,felps,https://prosettings.net/counterstrike/felps/
Boom,boltz,https://prosettings.net/counterstrike/boltz/
Boom,yeL,https://prosettings.net/counterstrike/yel/
Boom,chelo,https://prosettings.net/counterstrike/chelo/
pro100,dimasick,https://prosettings.net/counterstrike/dimasick/
pro100,WorldEdit,https://prosettings.net/counterstrike/worldedit/
pro100,wayLander,https://prosettings.net/counterstrike/waylander/
EnVyUs,moose,https://prosettings.net/counterstrike/moose/
EnVyUs,MICHU,https://prosettings.net/counterstrike/michu/
EnVyUs,Calyx,https://prosettings.net/counterstrike/calyx/
EnVyUs,Nifty,https://prosettings.net/counterstrike/nifty/
AGO,Furlan,https://prosettings.net/counterstrike/furlan/
AGO,Gruby,https://prosettings.net/counterstrike/gruby/
HL,Forester,https://prosettings.net/counterstrike/forester/
HL,svyat,https://prosettings.net/counterstrike/svyat/
HL,kinqie,https://prosettings.net/counterstrike/kinqie/
HL,Krad,https://prosettings.net/counterstrike/krad/
Nordavind,NaToSaphiX,https://prosettings.net/counterstrike/natosaphix/
Nordavind,tenzki,https://prosettings.net/counterstrike/tenzki/
Nordavind,cromen,https://prosettings.net/counterstrike/cromen/
Nordavind,RUBINO,https://prosettings.net/counterstrike/RUBINO/
Nordavind,HS,https://prosettings.net/counterstrike/hs/
Heretics,kioShiMa,https://prosettings.net/counterstrike/kioshima/
Heretics,Lucky,https://prosettings.net/counterstrike/lucky/
Heretics,Maka,https://prosettings.net/counterstrike/maka/
Heretics,Nivera,https://prosettings.net/counterstrike/nivera/
Heretics,xms,https://prosettings.net/counterstrike/xms/
Winstrike,krizzen,https://prosettings.net/counterstrike/krizzen/
Winstrike,bondik,https://prosettings.net/counterstrike/bondik/
Winstrike,HObbit,https://prosettings.net/counterstrike/hobbit/
Winstrike,El1an,https://prosettings.net/counterstrike/el1an/
Winstrike,Lack1,https://prosettings.net/counterstrike/lack1/
Nemiga,lollipop21k,https://prosettings.net/counterstrike/lollipop21k/
Nemiga,speed4k,https://prosettings.net/counterstrike/speed4k/
Illuminar,Snax,https://prosettings.net/counterstrike/snax/
Illuminar,mouz,https://prosettings.net/counterstrike/mouz/
Illuminar,innocent,https://prosettings.net/counterstrike/innocent/
SP,Zellsis,https://prosettings.net/counterstrike/zellsis/
SP,Cooper,https://prosettings.net/counterstrike/cooper/
SP,MarkE,https://prosettings.net/counterstrike/marke/
SP,Freakazoid,https://prosettings.net/counterstrike/freakazoid/
ESPADA,S0TF1k,https://prosettings.net/counterstrike/s0tf1k/
ESPADA,Dima,https://prosettings.net/counterstrike/dima/
LDLC,hAdji,https://prosettings.net/counterstrike/hadji/
LDLC,SIXER,https://prosettings.net/counterstrike/sixer/
LDLC,bodyy,https://prosettings.net/counterstrike/bodyy/
LDLC (B),LOGAN,https://prosettings.net/counterstrike/logan/
ORDER,USTILO,https://prosettings.net/counterstrike/ustilo/
ORDER,Rickeh,https://prosettings.net/counterstrike/rickeh/
Japaleno,PlesseN,https://prosettings.net/counterstrike/plessen/
Mythic,fl0m,https://prosettings.net/counterstrike/fl0m/
Singularity,mertz,https://prosettings.net/counterstrike/mertz/
AVANT,sterling,https://prosettings.net/counterstrike/sterling/
Giants,fox,https://prosettings.net/counterstrike/fox/
BTRG,xccurate,https://prosettings.net/counterstrike/xccurate/
Apeks,radifaction,https://prosettings.net/counterstrike/radifaction/
SI,Relyks,https://prosettings.net/counterstrike/relyks/
RC,destiny,https://prosettings.net/counterstrike/destinyy/
